year,state,district,illness_category,cases,deaths
2013,Chhattisgarh,Raipur,Water-borne,26,0
2013,Gujarat,Patan,Other,121,0
2013,Gujarat,Gandhinagar,Water-borne,12,0
2013,Karnataka,Davangere,Water-borne,17,0
2013,Karnataka,Bellary,Water-borne,55,1
2013,Karnataka,Mandya,Water-borne,52,0
2013,Karnataka,Chitradurga,Water-borne,56,0
2013,Karnataka,Tumakuru,Vector-borne,15,0
2013,Karnataka,Tumakuru,Vector-borne,10,0
2013,Karnataka,Udupi,Other,10,0
2013,Kerala,Kollam,Water-borne,15,0
2013,Kerala,Malappuram,Other,19,0
2013,Maharashtra,Nashik,Food-borne,48,0
2013,Maharashtra,Nagpur,Food-borne,31,0
2013,Maharashtra,Nagpur,Food-borne,151,0
2013,Maharashtra,Amravati,Food-borne,27,0
2013,Maharashtra,Latur,Other,24,1
2013,Maharashtra,Yavatmal,Other,13,0
2013,Maharashtra,Latur,Other,17,1
2013,Odisha,Subarnapur,Food-borne,89,0
2013,Odisha,Puri,Food-borne,15,0
2013,Odisha,Sambalpur,Water-borne,19,0
2013,Odisha,Bargarh,Other,17,0
2013,Odisha,Rayagada,Other,15,0
2013,Odisha,Rayagada,Other,11,0
2013,Odisha,Cuttack,Water-borne,143,0
2013,Odisha,Ganjam,Other,10,0
2013,Tripura,Sepahijala,Food-borne,72,0
2013,Uttar Pradesh,Lucknow,Other,10,0
2013,West Bengal,Purba Medinipur,Water-borne,15,1
2013,West Bengal,Nadia,Food-borne,31,0
2013,West Bengal,Burdhawan,Water-borne,43,0
2013,West Bengal,South 24 Paraganas,Water-borne,70,0
2013,Andhra Pradesh,Visakhapatnam,Food-borne,10,0
2013,Assam,Goalpara,Other,103,0
2013,Bihar,Banka,Other,15,0
2013,Bihar,Aurangabad,Other,12,0
2013,Gujarat,Mehsana,Other,39,0
2013,Gujarat,Vadodara,Other,11,0
2013,Gujarat,Panchmahal,Vector-borne,14,0
2013,Gujarat,Panchmahal,Other,11,0
2013,Jharkhand,Lohardaga,Food-borne,95,0
2013,Karnataka,Chitradurga,Water-borne,40,2
2013,Karnataka,Davangere,Water-borne,30,0
2013,Karnataka,Kolar,Water-borne,23,0
2013,Karnataka,Raichur,Water-borne,95,0
2013,Karnataka,Uttar Kannad,Other,22,0
2013,Karnataka,Bellary,Other,23,0
2013,Karnataka,Bengaluru Rural,Other,19,0
2013,Kerala,Wayanad,Water-borne,18,2
2013,Kerala,Alappuzha,Food-borne,25,0
2013,Kerala,Kottayam,Other,38,0
2013,Madhya Pradesh,Barwani,Food-borne,69,0
2013,Madhya Pradesh,Sehore,Water-borne,11,0
2013,Maharashtra,Aurangabad,Other,79,0
2013,Maharashtra,Gondia,Vector-borne,22,0
2013,Odisha,Rayagada,Water-borne,20,0
2013,Odisha,Subarnapur,Food-borne,25,0
2013,Odisha,Balasore,Other,45,0
2013,Odisha,Dhenkanal,Water-borne,27,0
2013,Uttarakhand,Dehradun,Other,20,0
2013,Uttarakhand,Uttarkashi,Other,81,4
2013,West Bengal,Darjeeling,Food-borne,100,0
2013,West Bengal,Uttar Dinajpur,Other,44,0
2013,West Bengal,Nadia,Other,9,0
2013,West Bengal,Murshidabad,Other,5,0
2013,West Bengal,Nadia,Other,30,0
2013,West Bengal,Nadia,Other,97,0
2013,West Bengal,Birbhum,Other,37,0
2013,Andhra Pradesh,Krishna,Water-borne,102,0
2013,Andhra Pradesh,Chittoor,Water-borne,16,0
2013,Andhra Pradesh,Karimnagar,Other,11,0
2013,Andhra Pradesh,Nalgonda,Vector-borne,39,0
2013,Andhra Pradesh,Anantapur,Food-borne,36,0
2013,Andhra Pradesh,Chittoor,Food-borne,19,0
2013,Andhra Pradesh,East Godavari,Water-borne,30,0
2013,Andhra Pradesh,Mahabubnagar,Vector-borne,14,0
2013,Andhra Pradesh,Mahabubnagar,Vector-borne,18,0
2013,Assam,Sonitpur,Water-borne,10,1
2013,Assam,Dibrugarh,Water-borne,33,2
2013,Assam,Kamrup Rural,Water-borne,25,0
2013,Bihar,Vaishali,Other,11,0
2013,Gujarat,Anand,Food-borne,12,0
2013,Gujarat,Panchmahal,Other,11,0
2013,Gujarat,Gandhinagar,Water-borne,13,0
2013,Haryana,Kaithal,Other,107,0
2013,Haryana,Jind,Other,207,0
2013,Jammu and Kashmir,Pulwama,Water-borne,60,0
2013,Jammu and Kashmir,Pulwama,Other,80,0
2013,Jammu and Kashmir,Doda,Other,84,0
2013,Jharkhand,Latehar,Food-borne,54,0
2013,Karnataka,Bengaluru Urban,Food-borne,69,3
2013,Karnataka,Chamarajanagara,Water-borne,11,0
2013,Karnataka,Davangere,Water-borne,36,0
2013,Karnataka,Tumakuru,Water-borne,44,0
2013,Karnataka,Hassan,Water-borne,51,0
2013,Karnataka,Belagavi,Other,13,0
2013,Karnataka,Chitradurga,Other,8,0
2013,Karnataka,Gulbarga,Vector-borne,15,0
2013,Karnataka,Bijapur,Food-borne,13,0
2013,Karnataka,Davangere,Water-borne,22,0
2013,Karnataka,Mysuru,Water-borne,129,0
2013,Karnataka,Chamarajanagara,Water-borne,10,1
2013,Karnataka,Yadgir,Water-borne,109,0
2013,Karnataka,Belagavi,Vector-borne,25,0
2013,Kerala,Malappuram,Other,12,0
2013,Madhya Pradesh,Bhopal,Water-borne,24,0
2013,Odisha,Koraput,Other,14,0
2013,Punjab,Moga,Other,54,0
2013,Punjab,Hoshiarpur,Other,14,0
2013,Punjab,Barnala,Other,21,0
2013,Tamil Nadu,Ramanathapuram,Other,15,0
2013,Tamil Nadu,Krishnagiri,Water-borne,26,0
2013,Tamil Nadu,Kanchipuram,Food-borne,22,0
2013,Tamil Nadu,Kanyakumari,Other,22,0
2013,Tamil Nadu,Ramanathapuram,Other,38,0
2013,Uttar Pradesh,Orraiya,Food-borne,50,0
2013,Uttarakhand,Dehradun,Water-borne,29,0
2013,West Bengal,Birbhum,Food-borne,150,1
2013,West Bengal,Nadia,Food-borne,26,0
2013,West Bengal,Maldah,Other,41,0
2013,West Bengal,Purulia,Water-borne,71,0
2013,West Bengal,Nadia,Other,80,0
2013,West Bengal,Nadia,Other,24,0
2013,West Bengal,Jalpaiguri,Other,68,0
2013,Andhra Pradesh,Nalgonda,Other,26,1
2013,Andhra Pradesh,Mahabubnagar,Vector-borne,18,0
2013,Arunachal Pradesh,East Kameng,Other,7,0
2013,Assam,Kamrup Rural,Food-borne,11,0
2013,Assam,Goalpara,Other,27,0
2013,Bihar,Jamui,Other,25,0
2013,Bihar,Sitamarhi,Other,14,0
2013,Bihar,Katihar,Other,78,0
2013,Chhattisgarh,Raigarh,Other,17,0
2013,Haryana,Kurukshetra,Water-borne,88,0
2013,Jammu and Kashmir,Baramulla,Other,78,0
2013,Jammu and Kashmir,Doda,Other,84,0
2013,Kerala,Thiruvananthapuram,Other,12,0
2013,Kerala,Kollam,Other,12,0
2013,Kerala,Idukki,Vector-borne,11,0
2013,Madhya Pradesh,Chhindwara,Water-borne,16,0
2013,Maharashtra,Nagpur,Food-borne,11,0
2013,Maharashtra,Beed,Other,16,1
2013,Maharashtra,Gadchiroli,Vector-borne,12,0
2013,Odisha,Jajpur,Water-borne,48,0
2013,Odisha,Deogarh,Other,11,0
2013,Punjab,Jalandhar,Food-borne,32,3
2013,Tamil Nadu,Tiruchirappalli,Water-borne,15,0
2013,Tamil Nadu,Tiruchirappalli,Other,8,0
2013,Tamil Nadu,Madurai,Vector-borne,11,0
2013,Uttar Pradesh,Lucknow,Water-borne,12,0
2013,West Bengal,North 24 Paraganas,Food-borne,95,0
2013,Andhra Pradesh,Nizamabad,Vector-borne,17,0
2013,Andhra Pradesh,Mahabubnagar,Vector-borne,23,0
2013,Andhra Pradesh,Nellore,Food-borne,37,0
2013,Assam,Barpeta,Other,10,0
2013,Bihar,Banka,Other,22,0
2013,Bihar,Araria,Other,36,0
2013,Bihar,Lakhisarai,Other,15,0
2013,Bihar,Vaishali,Other,12,0
2013,Bihar,Jahanabad,Other,15,0
2013,Bihar,East Champaran,Other,11,0
2013,Bihar,Sheikhpura,Other,25,0
2013,Bihar,Begusarai,Other,24,0
2013,Bihar,Jahanabad,Other,12,0
2013,Gujarat,Surendranagar,Other,10,0
2013,Gujarat,Mehsana,Vector-borne,46,0
2013,Gujarat,Mehsana,Vector-borne,27,0
2013,Gujarat,Kheda,Vector-borne,22,0
2013,Gujarat,Mehsana,Vector-borne,39,0
2013,Jammu and Kashmir,Shopian,Respiratory,26,0
2013,Jharkhand,West Singhbhum,Other,11,0
2013,Jharkhand,Ranchi,Food-borne,14,0
2013,Karnataka,Chikkamagaluru,Food-borne,55,0
2013,Karnataka,Bellary,Other,82,0
2013,Karnataka,Chitradurga,Water-borne,10,1
2013,Karnataka,Hassan,Food-borne,250,0
2013,Karnataka,Bellary,Other,52,0
2013,Karnataka,Bijapur,Other,238,0
2013,Kerala,Kannur,Other,12,0
2013,Kerala,Kannur,Food-borne,33,0
2013,Kerala,Idukki,Vector-borne,22,0
2013,Kerala,Alappuzha,Other,20,0
2013,Maharashtra,Thane,Other,11,1
2013,Maharashtra,Washim,Other,10,0
2013,Maharashtra,Sangli,Vector-borne,20,0
2013,Maharashtra,Beed,Vector-borne,16,1
2013,Maharashtra,Akola,Other,19,0
2013,Odisha,Deogarh,Other,14,0
2013,Punjab,Amritsar,Water-borne,60,0
2013,Rajasthan,Banswara,Food-borne,80,0
2013,Tamil Nadu,Tiruchirappalli,Vector-borne,11,0
2013,Tamil Nadu,Vellore,Vector-borne,24,0
2013,Tamil Nadu,Vellore,Other,15,0
2013,Tripura,North Tripura,Other,29,3
2013,West Bengal,Purulia,Other,39,0
2013,West Bengal,Nadia,Other,24,0
2013,Andhra Pradesh,Mahabubnagar,Vector-borne,13,0
2013,Andhra Pradesh,Krishna,Food-borne,608,0
2013,Assam,Goalpara,Food-borne,426,0
2013,Assam,Marigaon,Water-borne,48,1
2013,Bihar,West Champaran,Other,15,0
2013,Gujarat,Amreli,Water-borne,22,0
2013,Gujarat,Rajkot and several districts,Other,890,169
2013,Jammu and Kashmir,Shopian,Other,30,0
2013,Karnataka,Yadgir,Water-borne,16,0
2013,Karnataka,Koppal,Other,37,0
2013,Karnataka,Gadag,Vector-borne,17,0
2013,Karnataka,Gulbarga,Water-borne,27,1
2013,Karnataka,Gadag,Other,69,0
2013,Kerala,Thiruvananthapuram,Other,22,0
2013,Madhya Pradesh,Khandwa,Other,8,0
2013,Maharashtra,Akola,Other,8,0
2013,Maharashtra,Beed,Vector-borne,23,0
2013,Maharashtra,Nashik,Water-borne,55,0
2013,Maharashtra,Raigad,Other,17,0
2013,Maharashtra,Raigad,Vector-borne,22,0
2013,Maharashtra,Raigad,Vector-borne,14,0
2013,Maharashtra,Raigad,Water-borne,16,0
2013,Odisha,Cuttack,Water-borne,32,1
2013,Rajasthan,Jaipur,Food-borne,20,0
2013,Tamil Nadu,Tiruchirappalli,Vector-borne,16,0
2013,Tamil Nadu,Ramanathapuram,Other,31,0
2013,Tamil Nadu,Tiruchirappalli,Other,11,0
2013,Tamil Nadu,Ramanathapuram,Vector-borne,10,0
2013,Tamil Nadu,Tiruchirappalli,Other,29,0
2013,Andhra Pradesh,Y.S.R.,Food-borne,102,0
2013,Andhra Pradesh,Warangal,Food-borne,23,0
2013,Andhra Pradesh,Chittoor,Water-borne,21,0
2013,Andhra Pradesh,Mahabubnagar,Other,17,0
2013,Andhra Pradesh,Prakasam,Other,14,0
2013,Andhra Pradesh,Nizamabad,Other,30,2
2013,Andhra Pradesh,Nalgonda,Other,24,0
2013,Bihar,Araria,Other,13,0
2013,Bihar,Sitamarhi,Other,15,0
2013,Bihar,Kishanganj,Other,41,0
2013,Chhattisgarh,Jangir,Other,17,0
2013,Gujarat,Surendranagar,Food-borne,14,0
2013,Jharkhand,Pakur,Other,17,0
2013,Karnataka,Dakshina Kannada,Other,10,0
2013,Karnataka,Bijapur,Other,46,0
2013,Karnataka,Chamarajanagara,Vector-borne,23,0
2013,Karnataka,Haveri,Water-borne,72,1
2013,Karnataka,Bijapur,Other,72,0
2013,Kerala,Kollam,Other,26,0
2013,Madhya Pradesh,Neemuch,Other,43,0
2013,Madhya Pradesh,Mandla,Vector-borne,14,0
2013,Maharashtra,Nashik,Food-borne,77,0
2013,Maharashtra,Washim,Food-borne,84,0
2013,Maharashtra,Pune,Water-borne,75,0
2013,Maharashtra,Raigad,Vector-borne,27,0
2013,Maharashtra,Thane,Other,8,1
2013,Maharashtra,Thane,Other,11,0
2013,Odisha,Rayagada,Other,11,0
2013,Odisha,Sundargarh,Other,21,0
2013,Rajasthan,Udaipur,Water-borne,29,0
2013,Tamil Nadu,Theni,Other,19,0
2013,Tamil Nadu,Dindigul,Other,10,0
2013,Tamil Nadu,Dindigul,Other,15,0
2013,Uttarakhand,Nainital,Other,11,0
2013,West Bengal,Bardhaman,Food-borne,57,1
2013,West Bengal,Nadia,Food-borne,89,0
2013,West Bengal,Howrah,Food-borne,274,0
2013,West Bengal,Jalpaiguri,Other,41,0
2013,Andhra Pradesh,Krishna,Food-borne,30,0
2013,Andhra Pradesh,Ranga Reddy,Other,79,0
2013,Andhra Pradesh,Karimnagar,Other,21,2
2013,Andhra Pradesh,Krishna,Food-borne,28,0
2013,Andhra Pradesh,Chittoor,Vector-borne,12,0
2013,Andhra Pradesh,Khammam,Food-borne,21,0
2013,Andhra Pradesh,Prakasam,Vector-borne,27,0
2013,Andhra Pradesh,West Godavari,Water-borne,18,0
2013,Arunachal Pradesh,Kurung Kumey,Water-borne,14,1
2013,Assam,Udalguri,Food-borne,44,1
2013,Bihar,Nawada,Other,22,0
2013,Bihar,Katihar,Other,15,0
2013,Bihar,Jamui,Other,25,0
2013,Bihar,Nalanda,Other,24,0
2013,Bihar,Madhubani,Other,42,0
2013,Bihar,Madhubani,Other,15,0
2013,Bihar,Nalanda,Other,17,0
2013,Goa,South Goa,Vector-borne,11,1
2013,Gujarat,Rajkot and several districts,Other,652,121
2013,Jammu and Kashmir,Baramulla,Other,21,0
2013,Karnataka,Raichur,Water-borne,54,0
2013,Karnataka,Tumakuru,Vector-borne,27,0
2013,Karnataka,Tumakuru,Other,26,0
2013,Karnataka,Yadgir,Water-borne,101,0
2013,Kerala,Wayanad,Food-borne,28,0
2013,Kerala,Kollam,Food-borne,22,0
2013,Kerala,Kollam,Vector-borne,20,0
2013,Kerala,Idukki,Vector-borne,27,0
2013,Kerala,Palakkad,Other,12,0
2013,Kerala,Wayanad,Water-borne,106,0
2013,Madhya Pradesh,Mandsaur,Water-borne,24,0
2013,Madhya Pradesh,Jabalpur,Water-borne,38,0
2013,Maharashtra,Thane,Water-borne,37,0
2013,Maharashtra,Dhule,Water-borne,53,0
2013,Maharashtra,Sholapur,Other,52,0
2013,Odisha,Kendrapara,Other,27,0
2013,Odisha,Balasore,Other,25,0
2013,Punjab,Faridkot,Food-borne,44,0
2013,Sikkim,West Sikimm,Water-borne,22,0
2013,Tamil Nadu,Tiruvannamalai,Other,18,0
2013,Tamil Nadu,Kanchipuram,Other,15,0
2013,Tamil Nadu,Virudhunagar,Other,24,0
2013,Tamil Nadu,Ramanathapuram,Vector-borne,31,0
2013,Tamil Nadu,Tiruchirappalli,Food-borne,18,0
2013,Andhra Pradesh,Khammam,Food-borne,15,1
2013,Bihar,Madhubani,Other,19,0
2013,Bihar,Munger,Other,45,0
2013,Bihar,Katihar,Other,29,0
2013,Bihar,Gaya,Other,16,0
2013,Bihar,Darbhanga,Other,47,0
2013,Bihar,Darbhanga,Other,17,0
2013,Bihar,Katihar,Other,52,0
2013,Chhattisgarh,Raipur,Other,42,0
2013,Gujarat,Patan,Food-borne,94,0
2013,Gujarat,Surat,Water-borne,32,0
2013,Gujarat,Surat,Food-borne,27,0
2013,Gujarat,Vadodara,Water-borne,70,0
2013,Gujarat,Sabar Kantha,Other,12,1
2013,Jammu and Kashmir,Budgam,Water-borne,233,0
2013,Jharkhand,Sahebganj,Food-borne,157,0
2013,Karnataka,Chitradurga,Water-borne,33,0
2013,Karnataka,Yadgir,Water-borne,22,0
2013,Karnataka,Raichur,Water-borne,20,0
2013,Karnataka,Raichur,Water-borne,10,0
2013,Karnataka,Yadgir,Water-borne,16,0
2013,Karnataka,Bellary,Other,59,0
2013,Karnataka,Bellary,Other,44,0
2013,Kerala,Kottayam,Food-borne,363,0
2013,Kerala,Kollam,Other,14,0
2013,Kerala,Alappuzha,Food-borne,57,0
2013,Kerala,Kannur,Water-borne,18,0
2013,Kerala,Palakkad,Other,12,0
2013,Madhya Pradesh,Ujjain,Food-borne,93,0
2013,Maharashtra,Kohlapur,Vector-borne,28,0
2013,Maharashtra,Gadchiroli,Other,38,1
2013,Maharashtra,Nandurbar,Water-borne,162,0
2013,Maharashtra,Washim,Other,9,0
2013,Odisha,Balasore,Food-borne,67,0
2013,Tamil Nadu,Karur,Other,16,0
2013,Tamil Nadu,Tiruchirappalli,Other,27,0
2013,Tamil Nadu,Virudhunagar,Vector-borne,29,0
2013,Tamil Nadu,Cuddalore,Other,14,0
2013,Uttarakhand,Nainital,Water-borne,22,0
2013,Bihar,Madhubani,Other,9,0
2013,Bihar,Samastipur,Other,15,0
2013,Bihar,Saharsa,Other,24,0
2013,Bihar,Purnia,Other,39,0
2013,Bihar,Madhubani,Other,15,0
2013,Chhattisgarh,Durg,Other,45,1
2013,Gujarat,Kheda,Water-borne,8,0
2013,Gujarat,Kheda,Other,10,0
2013,Gujarat,Bhavnagar,Other,6,0
2013,Himachal Pradesh,Kullu,Other,140,0
2013,Jammu and Kashmir,Shopian,Water-borne,16,0
2013,Jammu and Kashmir,Jammu,Water-borne,103,0
2013,Jharkhand,West Singhbhum,Other,29,0
2013,Maharashtra,Kohlapur,Other,15,0
2013,Odisha,Keonjhar,Water-borne,16,1
2013,Odisha,Koraput,Other,7,0
2013,Odisha,Kalahandi,Food-borne,7,1
2013,Odisha,Rayagada,Other,21,0
2013,Tamil Nadu,Dindigul,Vector-borne,17,0
2013,Tamil Nadu,Ramanathapuram,Vector-borne,15,0
2013,Andhra Pradesh,West Godavari,Water-borne,24,0
2013,Andhra Pradesh,Nizamabad,Food-borne,17,0
2013,Andhra Pradesh,Prakasam,Other,15,0
2013,Andhra Pradesh,Chittoor,Water-borne,29,0
2013,Assam,Barpeta,Food-borne,31,0
2013,Assam,Lakhimpur,Food-borne,24,1
2013,Assam,Dibrugarh,Other,5,0
2013,Bihar,Samastipur,Other,29,0
2013,Bihar,Nawada,Food-borne,12,0
2013,Bihar,Samastipur,Other,8,0
2013,Chhattisgarh,Raipur,Other,8,0
2013,Gujarat,Anand,Other,10,0
2013,Gujarat,Panchmahal,Other,21,0
2013,Gujarat,Ahmedabad,Water-borne,101,0
2013,Haryana,Gurugram,Other,36,0
2013,Jammu and Kashmir,Bandipora,Other,49,0
2013,Jharkhand,West Singhbhum,Other,10,0
2013,Kerala,Wayanad,Other,4,1
2013,Madhya Pradesh,Dhaar,Food-borne,174,0
2013,Madhya Pradesh,Jabalpur,Water-borne,12,0
2013,Maharashtra,Gondia,Food-borne,50,0
2013,Maharashtra,Thane,Water-borne,29,0
2013,Tamil Nadu,Dindigul,Vector-borne,24,0
2013,Tamil Nadu,Karur,Vector-borne,28,0
2013,Tamil Nadu,Karur,Vector-borne,21,0
2013,Tamil Nadu,Karur,Vector-borne,128,0
2013,Tamil Nadu,Karur,Other,22,0
2013,Tamil Nadu,Karur,Vector-borne,27,0
2013,Uttar Pradesh,Pratapgarh,Other,20,0
2013,Andhra Pradesh,Khammam,Food-borne,38,0
2013,Andhra Pradesh,Chittoor,Water-borne,29,0
2013,Andhra Pradesh,Chittoor,Water-borne,53,0
2013,Arunachal Pradesh,East Kameng,Water-borne,40,2
2013,Assam,Kamrup Metro,Food-borne,800,0
2013,Bihar,Madhubani,Food-borne,43,0
2013,Gujarat,Surat,Other,36,0
2013,Gujarat,Vadodara,Water-borne,8,0
2013,Haryana,Jhajhar,Other,10,0
2013,Jharkhand,Ranchi,Other,8,0
2013,Karnataka,Yadgir,Food-borne,20,0
2013,Karnataka,Udupi,Other,15,0
2013,Karnataka,Bellary,Other,68,0
2013,Kerala,Wayanad,Water-borne,21,0
2013,Kerala,Malappuram,Food-borne,14,0
2013,Kerala,Kottayam,Other,15,0
2013,Kerala,Idukki,Other,21,0
2013,Maharashtra,Thane,Water-borne,11,0
2013,Tamil Nadu,Karur,Vector-borne,48,0
2013,Tamil Nadu,Pudukkottai,Water-borne,22,0
2013,Tamil Nadu,Tirunelveli,Vector-borne,28,0
2013,Uttar Pradesh,Auraiya,Other,8,0
2013,West Bengal,Howrah,Other,13,0
2013,West Bengal,Purulia,Water-borne,195,2
2013,Andhra Pradesh,Khammam,Food-borne,45,1
2013,Gujarat,Rajkot,Food-borne,12,0
2013,Gujarat,Jamnagar,Other,35,0
2013,Jharkhand,Dhanbad,Other,51,0
2013,Karnataka,Bellary,Other,44,0
2013,Karnataka,Yadgir,Water-borne,21,0
2013,Karnataka,Bijapur,Other,9,1
2013,Kerala,Pathanamthitta,Other,51,0
2013,Kerala,Thrissur,Other,30,0
2013,Maharashtra,Kohlapur,Food-borne,36,0
2013,Maharashtra,Ratnagiri,Other,20,0
2013,Odisha,Cuttack,Food-borne,95,0
2013,Odisha,Rayagada,Other,32,0
2013,Odisha,Rayagada,Other,15,0
2013,Punjab,Ludhiana,Water-borne,21,0
2013,Tamil Nadu,Pudukkottai,Water-borne,24,0
2013,Tamil Nadu,Dindigul,Vector-borne,24,0
2013,Tamil Nadu,Dharmapuri,Other,8,0
2013,Tamil Nadu,Namakkal,Other,33,0
2013,Andhra Pradesh,Mahabubnagar,Food-borne,26,0
2013,Arunachal Pradesh,East Kameng,Water-borne,29,2
2013,Assam,Kamrup Rural,Food-borne,45,0
2013,Assam,Sivasagar,Water-borne,12,0
2013,Karnataka,Gadag,Water-borne,10,0
2013,Karnataka,Tumakuru,Vector-borne,76,0
2013,Karnataka,Chitradurga,Other,10,0
2013,Karnataka,Bellary,Other,40,0
2013,Karnataka,Tumakuru,Vector-borne,26,0
2013,Kerala,Pathanamthitta,Other,33,0
2013,Kerala,Wayanad,Food-borne,88,0
2013,Kerala,Thrissur,Other,51,0
2013,Maharashtra,Thane,Other,23,0
2013,Maharashtra,Satara,Vector-borne,18,0
2013,Rajasthan,Alwar,Food-borne,48,0
2013,Tamil Nadu,Karur,Other,20,0
2013,Tamil Nadu,Tiruchirappalli,Other,11,0
2013,Tamil Nadu,Namakkal,Vector-borne,47,0
2013,Tamil Nadu,Dharmapuri,Food-borne,10,0
2013,Tamil Nadu,Ramanathapuram,Vector-borne,15,0
2013,Tamil Nadu,Virudhunagar,Vector-borne,31,0
2013,Uttarakhand,Dehradun,Water-borne,13,0
2013,West Bengal,South 24 Paraganas,Food-borne,61,0
2013,Bihar,Munger,Food-borne,20,0
2013,Bihar,Lakhisarai,Other,18,0
2013,Bihar,Araria,Other,16,0
2013,Bihar,Lakhisarai,Other,23,0
2013,Bihar,Lakhisarai,Other,17,0
2013,Gujarat,Narmada,Other,46,0
2013,Gujarat,Jamnagar,Water-borne,11,0
2013,Gujarat,Surat,Other,11,0
2013,Karnataka,Tumakuru,Food-borne,79,0
2013,Maharashtra,Latur,Other,10,1
2013,Maharashtra,Latur,Other,7,1
2013,Odisha,Jagatsinghpur,Water-borne,14,0
2013,Odisha,Koraput,Water-borne,12,0
2013,Tamil Nadu,Ramanathapuram,Other,15,0
2013,Tamil Nadu,Virudhunagar,Other,31,0
2013,Tamil Nadu,Namakkal,Food-borne,46,0
2013,Tamil Nadu,Tirunelveli,Vector-borne,51,0
2013,West Bengal,Nadia,Other,24,0
2013,Andhra Pradesh,Mahabubnagar,Vector-borne,31,0
2013,Bihar,Lakhisarai,Other,11,0
2013,Bihar,Siwan,Other,15,0
2013,Gujarat,Dahod,Food-borne,12,0
2013,Gujarat,Vadodara,Other,21,0
2013,Jammu and Kashmir,Anantnag,Other,304,0
2013,Karnataka,Bellary,Other,62,0
2013,Kerala,Malappuram,Food-borne,30,0
2013,Madhya Pradesh,Hoshangabad,Other,8,0
2013,Madhya Pradesh,Neemuch,Other,78,0
2013,Maharashtra,Ahmednagar,Food-borne,33,0
2013,Odisha,Balasore,Food-borne,150,0
2013,Tamil Nadu,Ramanathapuram,Other,15,0
2013,Tamil Nadu,Theni,Other,32,0
2013,Tamil Nadu,Tirunelveli,Vector-borne,45,0
2013,Tamil Nadu,Kanchipuram,Vector-borne,17,0
2013,Tamil Nadu,Karur,Vector-borne,56,0
2013,Andhra Pradesh,Mahabubnagar,Other,20,0
2013,Karnataka,Gulbarga,Vector-borne,22,0
2013,Kerala,Kollam,Water-borne,10,0
2013,Kerala,Thrissur,Other,29,0
2013,Kerala,Kottayam,Other,13,0
2013,Kerala,Wayanad,Water-borne,35,0
2013,Madhya Pradesh,Neemuch,Other,32,0
2013,Madhya Pradesh,Mandla,Vector-borne,11,0
2013,Maharashtra,Raigad,Water-borne,110,2
2013,Maharashtra,Ratnagiri,Water-borne,15,0
2013,Maharashtra,Dhule,Other,8,0
2013,Maharashtra,Nashik,Other,39,2
2013,Tamil Nadu,Ramanathapuram,Vector-borne,15,0
2013,Tamil Nadu,Ramanathapuram,Other,17,0
2013,Tamil Nadu,Theni,Other,48,0
2013,West Bengal,Hooghly,Water-borne,69,0
2013,Andhra Pradesh,Chittoor,Food-borne,13,0
2013,Bihar,Nalanda,Other,10,0
2013,Bihar,Patna,Other,35,0
2013,Chandigarh,Chandigarh,Water-borne,150,0
2013,Karnataka,Chitradurga,Other,23,1
2013,Karnataka,Tumakuru,Food-borne,25,0
2013,Kerala,Alappuzha,Other,10,0
2013,Maharashtra,Ahmednagar,Vector-borne,12,0
2013,Odisha,Ganjam,Water-borne,45,0
2013,Rajasthan,Jaipur,Food-borne,310,0
2013,Tamil Nadu,Dharmapuri,Other,20,0
2013,Tamil Nadu,Dindigul,Other,15,0
2013,Tamil Nadu,Dindigul,Vector-borne,17,0
2013,Uttar Pradesh,Lucknow,Other,19,0
2012,Andhra Pradesh,Visakhapatnam,Food-borne,14,0
2012,Andhra Pradesh,Karimnagar,Food-borne,23,0
2012,Assam,Jorhat,Water-borne,15,0
2012,Gujarat,Anand,Food-borne,29,0
2012,Gujarat,Patan,Other,9,0
2012,Karnataka,Hassan,Water-borne,12,0
2012,Kerala,Thrissur,Other,24,0
2012,Maharashtra,Thane,Food-borne,35,0
2012,Tamil Nadu,Theni,Food-borne,56,0
2012,Tamil Nadu,Dharmapuri,Other,20,0
2012,Tamil Nadu,Ramanathapuram,Vector-borne,25,0
2012,Tamil Nadu,Ramanathapuram,Vector-borne,14,0
2012,Tamil Nadu,Ramanathapuram,Vector-borne,17,0
2012,Uttar Pradesh,Lucknow,Food-borne,15,1
2012,Andhra Pradesh,Karimnagar,Food-borne,32,0
2012,Andhra Pradesh,East Godavari,Food-borne,91,0
2012,Andhra Pradesh,Anantapur,Water-borne,23,0
2012,Andhra Pradesh,West Godavari,Water-borne,45,0
2012,Gujarat,Ahmedabad,Food-borne,25,0
2012,Gujarat,Surat,Water-borne,26,0
2012,Gujarat,Mahesana,Other,18,0
2012,Gujarat,Bhavnagar,Other,21,0
2012,Gujarat,Bhavnagar,Other,46,0
2012,Jammu and Kashmir,Ramban,Other,30,0
2012,Karnataka,Udupi,Other,25,0
2012,Karnataka,Chitradurga,Other,50,0
2012,Madhya Pradesh,Mandla,Other,13,0
2012,Maharashtra,Parbhani,Other,22,2
2012,Maharashtra,Thane,Other,10,0
2012,Maharashtra,Dhule,Vector-borne,12,0
2012,Maharashtra,Beed,Other,11,1
2012,Maharashtra,Ahmednagar,Other,22,0
2012,Maharashtra,Thane,Vector-borne,10,1
2012,Puducherry,Karaikal,Vector-borne,7303,0
